"x.R","R.fit","R.upr","R.lwr","x.G","G.fit","G.upr","G.lwr"
1033.665666,0.0259103564631965,0.0268692211619121,0.0249514917644809,1033.665666,0.0277116182767762,0.0288259002130837,0.0265973363404687
1046.95765657576,0.0256902615981266,0.0266359170269279,0.0247446061693253,1042.27471031939,0.0274839910229879,0.0285836219924076,0.0263843600535682
1060.24964715152,0.0254701667330567,0.0264026663837554,0.024537667082358,1050.95545639548,0.0272563637691996,0.0283413866171654,0.0261713409212339
1073.54163772727,0.0252500718679868,0.026169471528656,0.0243306722073177,1059.70850140744,0.0270287365154113,0.0280991958414409,0.0259582771893818
1086.83362830303,0.025029977002917,0.0259363348806215,0.0241236191252124,1068.53444750813,0.026801109261623,0.0278570515105811,0.025745167012665
1100.12561887879,0.0248098821378471,0.0257032589888284,0.0239165052868657,1077.43390186554,0.0265734820078347,0.0276149555667697,0.0255320084488997
1113.41760945455,0.0245897872727772,0.0254702465405545,0.0237093280049999,1086.40747670455,0.0263458547540464,0.0273729100549733,0.0253187994531196
1126.7096000303,0.0243696924077073,0.0252373003695852,0.0235020844458294,1095.45578934906,0.0261182275002581,0.0271309171292848,0.0251055378712314
1140.00159060606,0.0241495975426374,0.0250044234651307,0.0232947716201441,1104.57946226444,0.0258906002464698,0.0268889790596913,0.0248922214332483
1153.29358118182,0.0239295026775675,0.0247716189812764,0.0230873863738586,1113.77912310035,0.0256629729926815,0.026647098239292,0.0246788477460711
1166.58557175758,0.0237094078124976,0.0245388902469902,0.022879925378005,1123.05540473393,0.0254353457388932,0.0264052771919958,0.0244654142857907
1179.87756233333,0.0234893129474277,0.0243062407767031,0.0226723851181523,1132.40894531335,0.0252077184851049,0.0261635185807286,0.0242519183894812
1193.16955290909,0.0232692180823578,0.024073674281483,0.0224647618832327,1141.84038830168,0.0249800912313166,0.0259218252161797,0.0240383572464536
1206.46154348485,0.0230491232172879,0.0238411946808129,0.022257051753763,1151.35038252118,0.0247524639775283,0.0256802000661187,0.023824727888938
1219.75353406061,0.022829028352218,0.0236088061149836,0.0220492505894525,1160.93958219793,0.02452483672374,0.0254386462653158,0.0236110271821643
1233.04552463636,0.0226089334871482,0.0233765129581023,0.021841354016194,1170.60864700681,0.0242972094699517,0.0251971671260956,0.0233972518138079
