"x.R","R.fit","R.upr","R.lwr","x.G","G.fit","G.upr","G.lwr"
770.604226,0.0113747207706917,0.012046886571552,0.0107025549698313,770.604226,0.0118193380314478,0.0124910844233385,0.011147591639557
774.209099252525,0.0112787754520798,0.0119415958591795,0.0106159550449802,773.572249161591,0.0117208486741882,0.0123834991589693,0.0110581981894072
777.81397250505,0.011182830133468,0.0118363362084871,0.0105293240584489,776.551703822245,0.0116223593169287,0.0122759396282925,0.010968779005565
781.418845757576,0.0110868848148562,0.0117311089667657,0.0104426606629468,779.54263401099,0.0115238699596692,0.0121684069177125,0.0108793330016259
785.023719010101,0.0109909394962444,0.0116259155552557,0.0103559634372331,782.545083926431,0.0114253806024097,0.0120609021721652,0.0107898590326541
788.628592262626,0.0108949941776326,0.0115207574738789,0.0102692308813863,785.559097937409,0.0113268912451502,0.0119534265988413,0.010700355891459
792.233465515152,0.0107990488590208,0.0114156363062966,0.010182461411745,788.584720583653,0.0112284018878907,0.0118459814711711,0.0106108223046102
795.838338767677,0.010703103540409,0.0113105537253168,0.0100956533555012,791.621996576438,0.0111299125306311,0.0117385681330897,0.0105212569281726
799.443212020202,0.0106071582217972,0.0112055114986734,0.010008804944921,794.67097079925,0.0110314231733716,0.0116311880036035,0.0104316583431397
803.048085272727,0.0105112129031854,0.0111005114951996,0.00992191431117113,797.731688308443,0.0109329338161121,0.0115238425816771,0.0103420250505471
806.652958525253,0.0104152675845736,0.0109955556914213,0.00983497947772584,800.804194333909,0.0108344444588526,0.0114165334514641,0.0102523554662411
810.257831777778,0.0103193222659618,0.0108906461785939,0.00974799835332958,803.888534279745,0.0107359551015931,0.011309262287905,0.0101626479152811
813.862705030303,0.0102233769473499,0.0107857851702088,0.0096609687244911,806.984753724926,0.0106374657443335,0.0112020308627157,0.0100729006259513
817.467578282828,0.0101274316287381,0.0106809750099926,0.00957388824748366,810.092898423975,0.010538976387074,0.0110948410507921,0.00998311172335598
821.072451535353,0.0100314863101263,0.0105762181804254,0.00948675443982727,813.213014307641,0.0104404870298145,0.0109876948370563,0.00989327922257271
824.677324787879,0.00993554099151451,0.0104715173117992,0.00939956467122988,816.345147483579,0.010341997672555,0.0108805943237717,0.00980340102133826
828.282198040404,0.0098395956729027,0.010366875191839,0.0093123161539664,819.489344237028,0.0102435083152955,0.0107735417383519,0.00971347489223906
831.887071292929,0.0097436503542909,0.0102622947759046,0.00922500593267719,822.6456510315,0.0101450189580359,0.0106665394416906,0.00962349847438126
835.491944545455,0.00964770503567909,0.0101577791977867,0.00913763087357144,825.814114509461,0.0100465296007764,0.0105595899370386,0.00953346926451424
839.09681779798,0.00955175971706728,0.010053331781108,0.00905018765302652,828.994781493025,0.00994804024351691,0.01045269587945,0.00944338460758383
