"x.R.Phase2","R.fit","R.upr","R.lwr","x.G.Phase2","G.fit","G.upr","G.lwr"
0,0.0264940297352885,0.0470957274499842,0.00589233202059291,0,Inf,NA,NA
0.0303030303030303,0.0264107411411875,0.046785811012643,0.00603567126973207,0.0303030303030303,0.0268251807511253,0.108496868019783,-0.0548465065175326
0.0606060606060606,0.0263274525470865,0.0464759027396121,0.00617900235456091,0.0606060606060607,0.025588543535226,0.094670435666407,-0.043493348595955
0.0909090909090909,0.0262441639529855,0.0461660029095093,0.00632232499646162,0.090909090909091,0.0248651571369287,0.0865827536553003,-0.0368524393814429
0.121212121212121,0.0261608753588845,0.045856111813765,0.00646563890400393,0.121212121212121,0.0243519063193267,0.0808446217874029,-0.0321408091487494
0.151515151515152,0.0260775867647834,0.045546229757366,0.00660894377220088,0.151515151515151,0.0239537980563454,0.0763939088233897,-0.0284863127106988
0.181818181818182,0.0259942981706824,0.0452363570596529,0.00675223928171192,0.181818181818182,0.0236285199210294,0.0727575157468616,-0.0255004759048028
0.212121212121212,0.0259110095765814,0.0449264940551735,0.00689552509798927,0.212121212121212,0.0233535011762708,0.0696830783544819,-0.0229760760019403
0.242424242424242,0.0258277209824804,0.0446166410945982,0.0070388008703626,0.242424242424243,0.0231152691034274,0.0670199584077383,-0.0207894202008834
0.272727272727273,0.0257444323883794,0.0443067985457017,0.00718206623105703,0.272727272727272,0.0229051335227321,0.0646709916154133,-0.0188607245699491
0.303030303030303,0.0256611437942783,0.0439969667944183,0.00732532079413837,0.303030303030303,0.0227171608404461,0.0625698352176977,-0.0171355135368054
0.333333333333333,0.0255778552001773,0.0436871462459752,0.00746856415437946,0.333333333333334,0.0225471188656597,0.0606691698893037,-0.0155749321579844
0.363636363636364,0.0254945666060763,0.0433773373261119,0.00761179588604071,0.363636363636364,0.0223918827051301,0.0589340570126743,-0.0141502916024141
0.393939393939394,0.0254112780119753,0.0430675404823937,0.00775501554155686,0.393939393939394,0.0222490792804801,0.0573379640115988,-0.0128398054506386
0.424242424242424,0.0253279894178743,0.0427577561856266,0.00789822265012189,0.424242424242424,0.0221168639603715,0.0558602668727783,-0.0116265389520353
0.454545454545455,0.0252447008237732,0.0424479849313842,0.00804141671616229,0.454545454545455,0.0219937744421488,0.0544846163983179,-0.0104970675140203
0.484848484848485,0.0251614122296722,0.0421382272416558,0.00818459721768867,0.484848484848485,0.0218786318875281,0.0531978328076876,-0.00944056903263142
0.515151515151515,0.0250781236355712,0.0418284836666283,0.00832776360451408,0.515151515151515,0.0217704720830296,0.0519891360471485,-0.00844819188108925
0.545454545454546,0.0249948350414702,0.0415187547866141,0.00847091529632626,0.545454545454546,0.0216684963068328,0.0508495964369433,-0.00751260382327773
0.575757575757576,0.0249115464473692,0.0412090412141385,0.00861405168059982,0.575757575757576,0.0215720354975584,0.0497717340473765,-0.00662766305225975
0.606060606060606,0.0248282578532682,0.0408993435962037,0.00875717211033258,0.606060606060606,0.0214805236245468,0.0487492209567777,-0.00578817370768402
0.636363636363636,0.0247449692591671,0.0405896626167457,0.00890027590158854,0.636363636363636,0.0213934775620742,0.0477766562299513,-0.00498970110580292
0.666666666666667,0.0246616806650661,0.0402799989993042,0.00904336233082798,0.666666666666667,0.0213104816497604,0.0468493932929292,-0.00422842999340844
0.696969696969697,0.0245783920709651,0.0399703535099273,0.00918643063200293,0.696969696969697,0.021231175687839,0.0459634057129475,-0.00350105433726961
0.727272727272727,0.0244951034768641,0.0396607269603346,0.00932947999339353,0.727272727272727,0.0211552454892308,0.0451151815661373,-0.00280469058767575
0.757575757575758,0.0244118148827631,0.039351120211368,0.00947250955415813,0.757575757575759,0.0210824153615656,0.0443016393841156,-0.00213680866098455
0.787878787878788,0.024328526288662,0.0390415341767579,0.00961551840056623,0.787878787878789,0.0210124420645808,0.0435200605969825,-0.00149517646782093
0.818181818181818,0.024245237694561,0.038731969827242,0.00975850556188005,0.818181818181818,0.0209451099085355,0.0427680347342741,-0.000877814917203103
0.848484848484849,0.02416194910046,0.0384224281950742,0.00990147000584581,0.848484848484847,0.0208802267444722,0.0420434145980166,-0.000282961109072246
0.878787878787879,0.024078660506359,0.0381129103789671,0.0100444106337509,0.878787878787879,0.020817620658419,0.0413442793069359,0.000290962009902203
0.909090909090909,0.023995371912258,0.0378034175495185,0.0101873262749974,0.909090909090908,0.0207571372262495,0.0406689036098624,0.000845370842636653
0.93939393939394,0.0239120833181569,0.037493950955177,0.0103302156811369,0.939393939393938,0.0206986372188299,0.0400157322343585,0.00138154220330127
0.96969696969697,0.0238287947240559,0.0371845119288111,0.0104730775193008,0.969696969696968,0.0206419946716288,0.0393833583110432,0.00190063103221444
1,0.0237455061299549,0.0368751018949527,0.0106159103649571,0.999999999999999,0.0205870952514631,0.0387705051209306,0.00240368538199551
1.03030303030303,0.0236622175358539,0.0365657223777989,0.0107587126939089,1.03030303030303,0.0205338348671303,0.038176010570513,0.00289165916374766
1.06060606060606,0.0235789289417529,0.0362563750100643,0.0109014828734414,1.06060606060606,0.0204821184814909,0.0375988139202054,0.00336542304277646
1.09090909090909,0.0234956403476519,0.0359470615427921,0.0110442191525116,1.09090909090909,0.0204318590909335,0.0370379443854057,0.00382577379646129
1.12121212121212,0.0234123517535508,0.0356377838562466,0.0111869196508551,1.12121212121212,0.0203829768446967,0.0364925113025278,0.00427344238686553
1.15151515151515,0.0233290631594498,0.035328543972029,0.0113295823468706,1.15151515151515,0.0203353982816591,0.0359616956098716,0.00470910095344661
1.18181818181818,0.0232457745653488,0.0350193440665785,0.0114722050641191,1.18181818181818,0.0202890556662835,0.0354447424387524,0.00513336889381463
1.21212121212121,0.0231624859712478,0.0347101864862469,0.0116147854562487,1.21212121212121,0.0202438864086475,0.0349409546466524,0.00554681817064269
1.24242424242424,0.0230791973771468,0.0344010737641654,0.0117573209901281,1.24242424242424,0.0201998325560987,0.0344496871533187,0.00594997795887869
1.27272727272727,0.0229959087830457,0.0340920086391549,0.0118998089269366,1.27272727272727,0.0201568403461749,0.0339703419642934,0.0063433387280564
1.3030303030303,0.0229126201889447,0.0337829940769743,0.0120422463009151,1.3030303030303,0.020114859812138,0.0335023637854933,0.0067273558387827
1.33333333333333,0.0228293315948437,0.0334740332942509,0.0121846298954365,1.33333333333334,0.0200738444338611,0.0330452361480926,0.00710245271962951
1.36363636363636,0.0227460430007427,0.0331651297854933,0.0123269562159921,1.36363636363637,0.0200337508279522,0.0325984779758073,0.00746902368009712
1.39393939393939,0.0226627544066417,0.0328562873536607,0.0124692214596227,1.3939393939394,0.0199945384719397,0.0321616405372918,0.00782743640658756
1.42424242424242,0.0225794658125406,0.0325475101448435,0.0126114214802378,1.42424242424242,0.0199561694581214,0.0317343047351795,0.00817803418106329
