"x.R","R.fit","R.upr","R.lwr","x.G","G.fit","G.upr","G.lwr"
40.96902,0.0190216681769838,0.0212186323603092,0.0168247039936584,40.96902,0.0190694502826341,0.0213069246889998,0.0168319758762684
41.0127639191919,0.0189231005344221,0.021086802658433,0.0167593984104112,41.0106240580671,0.0189715163915833,0.0211754584344736,0.016767574348693
41.0565078383838,0.0188245328918605,0.0209551802770973,0.0166938855066237,41.0522703650737,0.0188735825005325,0.0210441942657123,0.0167029707353527
41.1002517575758,0.0187259652492988,0.0208237750164408,0.0166281554821568,41.0939589639236,0.0187756486094816,0.0209131416362057,0.0166381555827576
41.1439956767677,0.0186273976067371,0.0206925972334437,0.0165621979800306,41.1356898975643,0.0186777147184308,0.0207823105325695,0.0165731189042921
41.1877395959596,0.0185288299641755,0.0205616578755625,0.0164960020527884,41.1774632089866,0.01857978082738,0.0206517115067045,0.0165078501480555
41.2314835151515,0.0184302623216138,0.0204309685160892,0.0164295561271384,41.2192789412254,0.0184818469363292,0.0205213557096374,0.016442338163021
41.2752274343434,0.0183316946790522,0.0203005413912272,0.0163628479668771,41.2611371373588,0.0183839130452784,0.0203912549270503,0.0163765711635064
41.3189713535354,0.0182331270364905,0.0201703894388526,0.0162958646341284,41.3030378405091,0.0182859791542275,0.0202614216164799,0.0163105366919751
41.3627152727273,0.0181345593939288,0.0200405263388945,0.0162285924489632,41.3449810938421,0.0181880452631767,0.0201318689461437,0.0162442215802097
41.4064591919192,0.0180359917513672,0.0199109665552326,0.0161610169475018,41.3869669405675,0.0180901113721259,0.0200026108353144,0.0161776119089374
41.4502031111111,0.0179374241088055,0.0197817253789594,0.0160931228386516,41.428995423939,0.0179921774810751,0.0198736619961239,0.0161106929660262
41.493947030303,0.0178388564662438,0.0196528189727982,0.0160248939596895,41.4710665872541,0.0178942435900243,0.019745037976627,0.0160434492034215
41.537690949495,0.0177402888236822,0.0195242644163996,0.0159563132309648,41.5131804738543,0.0177963096989734,0.0196167552048954,0.0159758641930514
41.5814348686869,0.0176417211811205,0.0193960797521574,0.0158873626100837,41.5553371271251,0.0176983758079226,0.019488831033842,0.0159079205820032
41.6251787878788,0.0175431535385589,0.0192682840310904,0.0158180230460273,41.5975365904961,0.0176004419168718,0.0193612837863911,0.0158396000473524
41.6689227070707,0.0174445858959972,0.0191408973582253,0.0157482744337691,41.6397789074409,0.017502508025821,0.0192341328005115,0.0157708832511305
41.7126666262626,0.0173460182534355,0.0190139409367885,0.0156780955700826,41.6820641214774,0.0174045741347701,0.0191073984735176,0.0157017497960226
41.7564105454545,0.0172474506108739,0.0188874371103711,0.0156074641113767,41.7243922761676,0.0173066402437193,0.0189811023049137,0.015632178182525
41.8001544646465,0.0171488829683122,0.0187614094020662,0.0155363565345582,41.7667634151178,0.0172087063526685,0.0188552669369068,0.0155621457684302
41.8438983838384,0.0170503153257505,0.0186358825493996,0.0154647481021015,41.8091775819785,0.0171107724616177,0.0187299161915547,0.0154916287316807
41.8876423030303,0.0169517476831889,0.0185108825336742,0.0153926128327036,41.8516348204445,0.0170128385705669,0.0186050751033286,0.0154206020378051
