"x.R","R.fit","R.upr","R.lwr","x.G","G.fit","G.upr","G.lwr"
381.187858292929,0.0220381642616294,0.0226067749241153,0.0214695535991434,330.794482063627,0.0230683513250923,0.023578779653647,0.0225579229965376
385.001176878788,0.021923271710775,0.0224964137716059,0.0213501296499441,334.464880177726,0.022950628105555,0.0234597240097357,0.0224415322013743
388.814495464646,0.0218083791599207,0.0223866779217924,0.0212300803980489,338.176003947925,0.0228329048860177,0.0233412928059739,0.0223245169660615
392.627814050505,0.0216934866090663,0.0222775508125231,0.0211094224056095,341.928305254104,0.0227151816664804,0.0232234886515815,0.0222068746813793
396.441132636364,0.021578594058212,0.0221690146110597,0.0209881735053642,345.722240990071,0.0225974584469431,0.0231063118457616,0.0220886050481247
400.254451222222,0.0214637015073576,0.0220610504542712,0.0208663525604441,349.558273119192,0.0224797352274058,0.0229897603721948,0.0219697100826168
404.067769808081,0.0213488089565033,0.0219536386839644,0.0207439792290422,353.436868730644,0.0223620120078685,0.0228738299360289,0.0218501940797082
407.881088393939,0.0212339164056489,0.0218467590720413,0.0206210737392566,357.358500096287,0.0222442887883313,0.0227585140417923,0.0217300635348702
411.694406979798,0.0211190238547946,0.0217403910312445,0.0204976566783447,361.323644728169,0.022126565568794,0.0226438041089755,0.0216093270286124
415.507725565657,0.0210041313039403,0.021634513808358,0.0203737487995225,365.332785436673,0.0220088423492567,0.0225296896205777,0.0214879950779356
419.321044151515,0.0208892387530859,0.0215291066577904,0.0202493708483815,369.386410389303,0.0218911191297194,0.0224161582988081,0.0213660799606306
423.134362737374,0.0207743462022316,0.021424148994434,0.0201245434100292,373.485013170126,0.0217733959101821,0.0223031963014178,0.0212435955189463
426.947681323232,0.0206594536513772,0.0213196205255276,0.0199992867772269,377.629092839872,0.0216556726906448,0.0221907884318365,0.0211205569494531
430.760999909091,0.0205445611005229,0.021215501361936,0.0198736208391098,381.819153996702,0.0215379494711075,0.0220789183563773,0.0209969805858376
434.57431849495,0.0204296685496685,0.0211117721097919,0.0197475649895451,386.05570683765,0.0214202262515702,0.0219675688222062,0.0208728836809342
438.387637080808,0.0203147759988142,0.0210084139438324,0.0196211380537959,390.339267220745,0.0213025030320329,0.0218567218704642,0.0207482841936016
